County_Name,State,State_Index,NUM_POP_2014,PER_POP_Change,PER_Female,PER_White_Only,PER_Black,PER_Native_American,PER_Asian,PER_Pacific_Islander,Per_Multiracial,PER_Hispanic,PER_Color,PER_Same_Residence,PER_Foreign_Born,PER_DIFF_Age_Groups,PER_Veterans,PER_EDU_High_School,PER_EDU_College,NUM_Mean_Work_Travel_Time,PER_Homeownership,PER_Apartments,NUM_House_Value,NUM_Person_In_Households,NUM_INC_Per_Capita,NUM_INC_Median_Household,PER_Below_Poverty,PER_Not_Farm_Employment_Change,NUM_Firms_Per_Capita,PER_Firms_Color,PER_Firms_Women,PER_Merchant_Sales_Per_Capita,PER_Retail_Sales_Per_Capita,PER_Food_Sales_Per_Capita,NUM_Sales_Per_Capita,NUM_Building_Permits,NUM_Land_Area,NUM_Pop_Per_Area,PER_Voters,PER_Vote_Diff,Win_Strength,Party_Winner
Marengo County,AL,7,20110,-4.4,53.2,45.6,51.0,0.3,0.3,0.2,0.8,2.4,54.99999999999999,87.4,1.2,4.399999999999999,7.270014917951268,83.7,17.4,22.4,71.3,9.1,89600,2.42,22072,35079,24.0,1.8,0.07976131277971159,0.0,21.4,3.2117851815017406,9.807110890104425,0.8296369965191447,13.848533068125311,0,976.88,21.5,54.44057682744903,3.4983558641,0,1
Marion County,AL,7,30271,-1.6,50.4,91.7,4.2,0.3,0.3,0.1,1.2,2.5,8.6,86.6,2.5,1.0999999999999979,7.5550857256119714,74.6,9.5,24.0,75.9,9.6,78700,2.34,19576,32888,20.9,5.0,0.07346965742790129,0.0,0.0,5.368801823527469,6.934822106967064,0.6303392686069175,12.93396319910145,0,742.29,41.5,42.65468600310528,-76.21592317230001,-2,-1
Marshall County,AL,7,94636,1.7,50.9,82.3,2.7,1.1,0.7,0.3,1.6,12.9,19.3,86.1,11.5,8.2,7.59964495540809,76.2,15.2,23.9,71.9,9.5,114000,2.7,20382,39526,19.5,0.1,0.09193118897671076,1.9,24.9,12.032429519421784,14.346506614818885,1.094076250052834,27.473012384293504,28,565.84,164.4,36.946827845640136,-69.5095095095,-2,-1
Mobile County,AL,7,415123,0.5,52.2,57.8,35.3,1.0,2.0,0.1,1.5,2.8,42.699999999999996,85.8,5.0,9.5,8.090614107144148,83.9,20.7,23.9,66.6,17.4,124300,2.6,22501,43028,19.8,-0.4,0.08391729680118905,22.4,29.5,7.874124054798217,12.587820959089234,1.354865907213043,21.816810921100494,746,1229.44,335.9,39.358696097301284,-13.867688371699998,0,-1
Monroe County,AL,7,21947,-4.9,52.6,54.7,41.1,1.3,0.4,0.0,1.6,1.2,45.6,91.8,1.3,5.5,5.636305645418508,76.1,10.6,23.3,74.0,6.8,76900,2.71,15749,29203,28.6,-1.8,0.10283865676402242,23.6,24.5,4.229051806625051,9.687793320271563,0.6741695903768169,14.591014717273431,0,1025.68,22.5,46.40725383879346,-14.344624447699994,0,-1
Montgomery County,AL,7,226189,-1.4,52.6,36.3,56.7,0.3,2.6,0.1,1.3,3.4,64.4,78.1,5.7,10.7,8.84569983509366,85.6,31.5,19.3,61.4,22.4,122900,2.49,24975,44790,21.2,1.2,0.094889671911543,40.0,30.9,14.481548616422549,14.316235537537192,1.7810813081095898,30.57886546206933,734,784.25,292.5,41.811051819496086,26.1610201752,1,1
Morgan County,AL,7,119607,0.1,50.8,76.6,12.5,1.1,0.7,0.1,2.0,7.9,24.299999999999997,86.4,8.0,7.200000000000001,7.95772822660881,81.4,19.9,23.7,71.5,15.1,120500,2.55,23764,44800,15.7,2.0,0.08389141103781551,8.7,21.3,10.149280560502312,13.691740449973663,1.2934025600508332,25.13442357052681,136,579.34,206.3,41.796048726245125,-52.361425056499996,-2,-1
Perry County,AL,7,9826,-7.1,53.4,30.3,67.5,0.2,0.4,0.1,0.7,1.3,70.2,92.2,0.8,4.5,6.818644412782414,70.2,10.4,26.8,67.0,11.0,58000,2.84,13716,28209,25.6,4.0,0.086912273559943,55.7,41.3,1.0543456136779972,3.4725218807246083,0.26786077752900467,4.79472827193161,0,719.66,14.7,53.480561774882965,46.0513796384,1,1
Pickens County,AL,7,20365,3.1,50.6,54.7,40.2,0.2,0.3,0.4,0.9,4.1,46.1,91.9,2.6,2.6999999999999993,7.905720599067027,79.7,11.0,29.3,72.0,10.7,81900,2.42,17153,28741,27.2,-1.2,0.06226368769948441,0.0,10.0,1.796268107046403,5.559636631475571,0.30945249202062364,7.665357230542598,3,881.41,22.4,46.619199607169165,-15.609858858199999,0,-1
Pike County,AL,7,33389,1.5,51.9,57.1,36.9,0.7,2.2,0.1,1.6,2.2,43.70000000000001,79.3,5.8,5.299999999999999,7.535415855521279,81.0,23.0,18.7,57.8,18.5,101000,2.4,19715,33090,27.6,1.4,0.07568360837401539,0.0,0.0,0.0,11.019377639342299,1.368474647338944,12.387852286681243,44,672.09,48.9,39.00985354458055,-20.28406909790001,0,-1
Randolph County,AL,7,22539,-1.6,51.4,75.0,20.2,0.5,0.3,0.1,1.4,2.9,25.4,87.9,3.4,2.3999999999999986,7.089933005013532,72.6,11.1,26.8,72.3,5.7,88600,2.48,19830,35213,24.5,0.0,0.06876968809618883,7.1,0.0,1.1868760814588046,7.161364745552154,0.41000044367540706,8.758241270686366,0,580.55,39.5,44.94431873641244,-53.37611056259999,-2,-1
Russell County,AL,7,59608,12.6,51.3,49.5,42.9,0.6,0.8,0.2,2.4,5.0,51.9,81.7,5.0,12.8,10.027177560059053,80.4,16.0,23.6,61.3,19.8,104400,2.6,19678,36143,22.0,-1.9,0.06413568648503556,34.9,32.4,0.0,7.184203462622467,0.9460475104012884,8.130250973023756,244,641.14,82.6,32.1030734129647,1.9178511706000045,0,1
St. Clair County,AL,7,86697,3.7,50.1,85.9,9.5,0.4,0.8,0.1,1.3,2.3,14.400000000000002,86.8,2.5,7.699999999999999,7.991049286595845,82.0,15.5,30.0,81.5,5.1,134600,2.63,23872,50786,15.2,1.0,0.06991014683322376,4.8,28.1,3.6616953297115242,6.705237782160859,0.8103394581127374,11.17727256998512,80,631.9,132.3,43.758146187295985,-68.6111184332,-2,-1
Shelby County,AL,7,206655,5.9,51.2,78.5,12.1,0.4,2.2,0.0,1.3,6.0,22.0,86.6,8.3,11.399999999999999,6.770220899566911,91.2,40.3,29.0,79.0,12.1,193000,2.64,33313,68770,7.9,2.1,0.08900341148290629,8.3,30.5,21.221823812634586,12.196598195059398,1.4608550482688538,34.87927705596284,896,784.93,248.5,48.006581016670296,-50.3175147165,-2,-1
Sumter County,AL,7,13166,-4.3,55.0,24.8,73.5,0.1,0.4,0.0,0.5,1.1,75.6,87.9,1.9,3.3999999999999986,5.362296825155704,75.5,14.9,23.4,64.7,16.3,74100,2.57,14156,22186,38.0,8.1,0.0554458453592587,57.5,0.0,5.810344827586207,4.529545799787331,0.6227403919185781,10.962631019292116,3,903.89,15.2,48.54169831383868,49.4132373651,1,1
Talladega County,AL,7,81322,-1.2,51.4,63.4,32.5,0.4,0.4,0.0,1.5,2.3,37.099999999999994,85.0,2.8,6.199999999999999,8.227785839010354,78.9,13.0,23.9,71.2,11.6,92600,2.5,19410,35439,22.9,4.8,0.05990998745726864,1.5,26.6,0.0,8.985612749317529,0.8248444455374929,9.81045719485502,65,736.78,111.7,40.847495142765794,-25.552411343299998,-1,-1
Tallapoosa County,AL,7,41165,-1.1,51.4,68.9,27.3,0.4,0.5,0.0,1.2,2.3,31.7,86.0,2.9,1.5,8.820600024292482,79.2,16.3,23.9,72.2,10.1,94900,2.49,21434,39130,19.8,4.1,0.08570387465079558,13.0,35.0,0.0,8.801263209036803,0.6855824122434107,9.486845621280214,16,716.52,58.1,44.95080772500911,-41.5910073498,-1,-1
Tuscaloosa County,AL,7,202212,3.9,51.7,63.2,31.0,0.3,1.5,0.1,1.1,3.3,37.3,81.2,5.8,9.400000000000002,6.032282950566732,86.6,27.0,21.8,64.4,27.9,153300,2.76,22637,45408,18.9,3.0,0.07283939627717445,14.200000000000001,22.5,3.7615126698712245,12.09547405693035,1.6192362471069965,17.47622297390857,1375,1321.76,147.3,40.40709750163195,-19.5268517159,0,-1
Walker County,AL,7,65471,-2.3,51.4,89.4,6.4,0.5,0.4,0.1,1.3,2.3,11.0,85.3,1.4,3.900000000000002,8.176139053932275,76.4,10.5,29.3,75.0,5.7,82100,2.55,20698,37566,20.9,4.1,0.08194467779627622,0.6,23.8,3.915886422996441,13.802187227932977,1.1286676543813292,18.846741305310747,8,791.19,84.7,44.66557712575033,-67.441780939,-2,-1
Washington County,AL,7,16834,-4.3,51.2,65.1,24.6,7.9,0.1,0.1,1.3,1.4,35.4,91.3,1.9,5.5,6.088867767613164,80.5,9.5,31.8,86.5,2.0,83900,2.59,20395,42156,18.4,-4.7,0.07651182131400737,0.0,25.6,1.9517642865629083,4.535048116906261,0.0,6.48681240346917,2,1080.21,16.3,50.445526909825354,-43.158266603899996,-1,-1
Wilcox County,AL,7,11098,-4.9,52.4,27.6,71.0,0.2,0.1,0.0,0.6,1.0,72.89999999999999,93.8,0.9,7.100000000000001,4.162912236438998,76.1,11.1,21.6,74.5,5.7,67000,2.9,13379,23642,39.2,-1.1,0.08361867003063615,66.2,37.6,1.9225986664263832,6.821769688232114,1.166786808433952,9.911155163092449,0,888.5,13.1,54.919805370336995,42.526661197699994,1,1
Winston County,AL,7,24150,-1.4,50.9,94.0,1.0,0.9,0.3,0.2,1.4,2.9,6.699999999999999,83.4,1.8,0.8999999999999986,7.126293995859213,72.7,10.4,27.0,74.9,5.3,82500,2.52,18995,32900,24.0,-4.3,0.09855072463768116,0.0,19.6,6.85871635610766,6.903064182194617,0.685879917184265,14.447660455486542,7,612.98,39.9,42.46376811594203,-81.46270112145,-2,-1
Aleutians East Borough,AK,15,3360,7.0,30.9,11.5,12.0,20.5,40.7,0.6,3.4,13.2,90.4,77.4,63.7,3.5,2.9464285714285716,78.5,12.0,4.8,54.7,15.7,118500,2.46,26535,61250,16.7,0.0,0.055952380952380955,71.8,0.0,0.0,2.7755952380952382,0.0,2.7755952380952382,0,6981.94,0.4,7338.928571428572,-15.171054552599994,0,-1
Aleutians West Census Area,AK,15,5750,3.4,32.4,26.9,7.6,13.0,34.5,2.3,4.7,14.1,76.2,81.5,47.4,6.9,6.156521739130435,82.7,13.3,6.4,36.4,44.2,218400,3.52,31790,81853,9.2,1.9,0.049565217391304345,0.0,26.3,10.795304347826088,8.136521739130435,2.5537391304347827,21.485565217391304,2,4390.28,1.3,4288.48695652174,-15.171054552599994,0,-1
Anchorage Municipality,AK,15,301010,3.1,48.6,59.7,6.3,8.2,9.2,2.4,7.8,8.9,42.8,79.5,17.3,15.999999999999998,10.063453041427195,92.5,32.8,19.4,60.6,33.6,282800,2.73,36214,77454,7.9,4.5,0.08878774791535166,16.6,30.2,9.680824557323676,14.892242782631806,3.1005647652901898,27.673632105245673,770,1704.68,171.2,81.92020198664495,-15.171054552599994,0,-1
Bethel Census Area,AK,15,17868,5.0,48.3,11.5,0.8,81.7,1.1,0.2,4.1,1.8,89.69999999999999,85.2,66.7,29.5,5.0873069173942245,79.5,11.7,7.4,64.2,13.0,189600,3.9,18497,51689,22.8,0.3,0.0692858741884934,54.7,20.8,0.1933064696664428,5.414987687486009,0.22895679426908438,5.837250951421535,11,40570.0,0.4,1380.0537273337811,-15.171054552599994,0,-1
Bristol Bay Borough,AK,15,957,-4.0,44.3,44.1,0.0,35.2,1.0,0.3,17.3,4.3,58.099999999999994,83.4,5.2,10.400000000000002,9.508881922675027,91.7,19.4,10.2,57.3,12.7,175000,2.42,37024,79531,7.9,-7.4,0.2612330198537095,0.0,0.0,0.0,13.359456635318704,13.87460815047022,27.234064785788924,2,503.84,2.0,25766.77115987461,-15.171054552599994,0,-1
Denali Borough,AK,15,1921,5.2,45.6,82.7,1.8,3.7,3.6,0.1,4.8,3.7,17.7,82.1,10.3,10.3,10.307131702238417,88.8,28.1,15.2,68.9,9.8,192500,2.26,35295,72500,11.4,0.0,0.16449765747006767,0.0,0.0,0.0,5.7501301405517955,19.312337324310256,25.062467464862053,0,12751.41,0.1,12836.439354502863,-15.171054552599994,0,-1
Dillingham Census Area,AK,15,4988,2.9,48.6,17.6,0.7,70.4,0.9,0.2,9.1,3.1,84.4,84.2,39.9,24.0,4.290296712109062,83.7,17.8,8.7,57.8,15.2,194000,3.59,21498,54150,18.1,-1.2,0.15817963111467523,58.3,9.1,0.0,8.568965517241379,1.4428628708901363,10.011828388131516,4,18568.78,0.3,4943.624699278268,-15.171054552599994,0,-1
Fairbanks North Star Borough,AK,15,99357,1.8,45.9,71.3,5.4,7.3,3.1,0.5,6.3,7.7,30.299999999999997,73.8,10.3,16.1,11.119498374548346,93.1,29.0,19.2,59.2,24.9,212500,2.67,32143,69223,8.4,2.2,0.06522942520406212,11.5,32.5,0.0,15.844550459454291,2.2303410932294656,18.074891552683756,54,7338.21,13.3,248.1838219753012,-15.171054552599994,0,-1
Haines Borough,AK,15,2566,2.3,51.0,77.5,0.7,10.4,1.1,0.0,8.8,2.5,23.5,78.8,7.9,2.3000000000000007,10.989867498051442,96.4,30.1,11.7,64.2,15.0,171900,2.01,31096,52866,7.8,-0.5,0.19056897895557287,0.0,37.2,0.0,6.307482462977397,2.475058456742011,8.782540919719407,6,2318.6,1.1,9609.820732657834,-15.171054552599994,0,-1
Hoonah-Angoon Census Area,AK,15,2082,-3.1,46.5,47.2,0.6,39.5,0.7,0.1,10.3,5.1,56.300000000000004,85.9,13.7,2.8999999999999986,8.261287223823247,88.4,26.9,9.7,63.4,7.3,200500,2.23,28806,49545,14.9,-6.9,0.3448607108549472,0.0,20.8,0.0,24.98174831892411,9.923150816522574,34.90489913544668,8,7524.92,0.3,11843.804034582132,-15.171054552599994,0,-1
Juneau City and Borough,AK,15,32406,3.6,48.8,65.5,1.6,11.9,6.2,1.1,9.3,6.5,36.6,81.0,9.9,11.500000000000002,8.45213849287169,95.5,36.7,15.1,64.5,32.2,309900,2.58,37558,81490,6.2,-1.0,0.10800469048941554,9.8,26.5,0.0,14.359501326914769,2.6807998518792817,17.04030117879405,204,2701.93,11.6,760.9331605258285,-15.171054552599994,0,-1
Kenai Peninsula Borough,AK,15,57477,3.7,47.6,81.4,0.8,7.3,1.4,0.3,5.7,4.0,19.5,83.7,8.2,8.900000000000002,10.677314404022479,92.8,23.7,19.1,72.7,11.7,204900,2.5,31256,61793,8.6,3.2,0.15133009725629382,0.9,0.0,3.3708265915061677,11.603302190441394,2.282947961793413,17.257076743740974,125,16075.33,3.4,429.0203037736834,-15.171054552599994,0,-1
Ketchikan Gateway Borough,AK,15,13787,2.3,47.9,65.2,0.9,13.8,7.5,0.2,9.1,4.9,36.4,78.3,9.8,10.3,10.306810763762964,93.5,25.4,13.7,58.5,39.4,265600,2.5,31589,62519,10.2,4.5,0.10676724450569378,5.4,16.4,0.0,19.50242982519765,3.304344672517589,22.80677449771524,37,4858.41,2.8,1788.5544353376367,-15.171054552599994,0,-1
Kodiak Island Borough,AK,15,13986,2.8,46.2,50.8,1.5,13.0,20.7,0.9,6.7,8.7,51.5,79.4,22.7,17.4,7.843557843557844,89.6,20.0,11.1,56.9,29.3,224500,2.97,28562,68718,11.7,6.1,0.13206063206063207,30.3,0.0,0.0,7.734377234377234,1.877019877019877,9.611397111397112,12,6549.58,2.1,1763.1059631059632,-15.171054552599994,0,-1
Lake and Peninsula Borough,AK,15,1631,-0.2,47.1,23.6,1.0,63.4,0.3,0.3,9.9,3.2,78.10000000000001,88.0,15.8,19.1,4.843654199877376,86.8,15.4,6.4,64.4,2.9,136400,2.83,21616,51786,21.1,7.1,0.22746781115879827,0.0,0.0,0.0,0.0,0.0,0.0,0,23652.01,0.1,15118.822808093193,-15.171054552599994,0,-1
Matanuska-Susitna Borough,AK,15,97882,10.0,47.5,80.3,1.3,6.4,1.4,0.4,6.7,4.7,20.9,84.0,7.0,17.700000000000003,9.807727672094972,92.4,21.3,32.8,76.7,11.1,218900,2.89,29534,71037,9.9,1.7,0.07811446435503974,5.1,25.7,1.399235814552216,8.72364684007274,1.1613882021209212,11.284270856745877,117,24607.9,3.6,251.92374491734947,-15.171054552599994,0,-1
Nome Census Area,AK,15,9817,3.4,47.6,16.5,0.7,74.5,1.2,0.1,6.3,2.0,84.8,83.5,28.7,27.599999999999998,6.111846796373637,84.1,17.1,6.7,55.1,18.1,142800,3.37,20271,49974,27.7,-1.5,0.0640725272486503,45.2,0.0,0.0,6.434450443108893,1.0388102271569726,7.473260670265866,10,22961.76,0.4,2511.8467963736375,-15.171054552599994,0,-1
North Slope Borough,AK,15,9703,2.9,37.5,32.1,1.5,52.1,5.8,1.6,5.1,3.9,70.0,81.1,36.0,21.0,6.224878903431928,86.0,14.5,8.9,48.3,26.4,154600,3.48,46457,80761,10.3,18.3,0.027105019066268166,11.4,11.8,13.935999175512729,7.225085025249923,5.807173039266206,26.96825724002886,15,88695.41,0.1,2541.3583427805834,-15.171054552599994,0,-1
Northwest Arctic Borough,AK,15,7717,2.6,45.8,12.1,1.0,78.8,0.9,0.2,6.0,2.1,89.0,83.1,33.9,29.200000000000003,4.755734093559673,78.7,11.0,7.6,56.0,17.5,131000,4.0,21461,61607,22.0,-4.3,0.024491382661656083,51.9,39.7,0.0,5.387585849423351,0.0,5.387585849423351,20,35572.58,0.2,3195.3868083452116,-15.171054552599994,0,-1
Petersburg Borough,AK,15,3160,-1.5,48.2,73.6,1.6,9.8,3.1,0.3,7.3,5.6,27.700000000000003,86.4,9.7,9.0,10.917721518987342,95.7,25.7,7.7,69.2,14.5,215100,2.2,34183,63934,13.5,-4.1,0.44145569620253167,0.0,22.2,6.463924050632912,21.661708860759493,2.6265822784810124,30.752215189873418,9,3281.98,1.2,7803.4177215189875,-15.171054552599994,0,-1
Prince of Wales-Hyder Census Area,AK,15,6396,3.6,45.3,45.5,0.4,42.4,0.7,0.4,9.0,3.3,56.199999999999996,82.2,4.8,12.700000000000001,7.6923076923076925,91.0,15.7,14.6,70.7,10.5,162500,2.49,24581,46071,15.1,-7.8,0.14149468417761102,15.8,9.1,0.0,6.497967479674797,1.7068480300187616,8.204815509693558,4,3922.87,1.4,3855.3470919324573,-15.171054552599994,0,-1
Sitka City and Borough,AK,15,8900,0.2,48.7,63.6,1.1,15.9,6.6,0.3,9.1,6.0,39.0,84.0,13.3,9.0,8.50561797752809,91.2,34.1,12.3,56.2,27.2,323200,2.42,32521,69405,10.0,-0.1,0.21775280898876404,12.8,16.3,0.0,10.664719101123595,3.041797752808989,13.706516853932584,17,2870.34,3.1,2770.6516853932585,-15.171054552599994,0,-1
Skagway Municipality,AK,15,1036,7.0,47.6,86.2,0.3,5.0,0.7,0.2,4.0,4.3,14.5,83.0,12.2,2.5,4.536679536679537,95.2,24.3,4.4,59.2,27.6,305600,2.23,37139,71667,5.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,452.33,2.1,23801.930501930503,-15.171054552599994,0,-1
Southeast Fairbanks Census Area,AK,15,6931,-1.4,44.4,76.2,1.5,11.6,1.3,0.5,5.2,4.9,25.0,76.9,23.4,13.600000000000001,14.038378300389555,93.1,23.1,12.2,66.5,16.9,175000,2.84,29437,56801,13.3,-0.7,0.08180637714615496,0.0,0.0,0.0,6.8304717933920065,3.200259702784591,10.030731496176598,0,24768.81,0.3,3557.755013706536,-15.171054552599994,0,-1
Valdez-Cordova Census Area,AK,15,9488,-1.5,47.3,70.7,0.9,13.5,4.0,0.7,6.9,4.7,30.7,80.5,8.9,14.4,9.432967959527824,91.0,23.9,12.2,74.5,18.1,177700,2.73,32579,74878,8.3,-2.2,0.165893760539629,10.1,18.9,8.562289207419898,8.399241146711637,2.4397133220910625,19.401243676222595,3,34239.88,0.3,2598.946037099494,-15.171054552599994,0,-1
Wade Hampton Census Area,AK,15,8010,7.4,47.5,4.9,0.2,91.7,0.3,0.0,2.6,1.1,95.89999999999999,89.5,50.0,36.8,4.382022471910112,76.6,5.4,6.0,71.1,3.4,109300,4.39,11210,40176,31.4,-18.3,0.0,0.0,0.0,0.0,4.933083645443196,0.0,4.933083645443196,0,17081.43,0.4,3078.501872659176,-15.171054552599994,0,-1
Wrangell City and Borough,AK,15,2364,0.0,48.2,69.2,0.4,16.9,1.9,0.0,10.3,2.2,31.699999999999996,86.4,6.0,2.400000000000002,15.397631133671743,89.0,16.7,9.5,71.4,17.2,157400,2.01,28474,45841,9.5,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2541.48,0.9,10430.964467005077,-15.171054552599994,0,-1
Yakutat City and Borough,AK,15,635,-4.1,44.6,37.2,2.5,36.1,4.6,1.7,15.3,3.3,63.5,81.8,19.6,6.399999999999999,9.133858267716535,93.2,22.7,5.4,49.6,13.8,147500,2.15,34317,72500,5.9,-2.6,0.24881889763779527,0.0,25.3,15.680314960629921,0.0,5.916535433070866,21.596850393700787,3,7649.46,0.1,38832.75590551181,-15.171054552599994,0,-1
Yukon-Koyukuk Census Area,AK,15,5547,-0.7,46.3,22.0,0.6,70.7,0.3,0.1,5.0,2.0,78.69999999999999,85.9,17.3,14.5,7.553632594195061,80.3,9.3,8.3,70.4,2.1,106500,2.72,19729,34710,24.2,-4.8,0.07679826933477556,56.6,33.8,0.0,7.491076257436452,0.9787272399495223,8.469803497385975,0,145504.79,0.0,4445.429962141698,-15.171054552599994,0,-1
Apache County,AZ,21,71828,0.4,50.6,19.0,0.9,73.5,0.4,0.1,1.8,6.4,83.10000000000001,91.7,57.0,15.8,5.720610346939912,74.5,10.4,30.0,76.5,5.8,83100,3.7,12709,31476,36.2,-2.4,0.05195745391769226,37.2,0.0,0.2525199086707134,3.854652781645041,0.6652141226262739,4.772386812942028,38,11197.52,6.4,25.97733474411093,36.8776461761,1,1
Cochise County,AZ,21,127448,-3.0,49.2,56.1,4.7,1.7,2.2,0.4,3.1,34.6,46.7,80.9,27.4,2.5,14.747191011235955,85.8,22.5,18.9,68.8,13.3,146200,2.47,23608,45755,17.1,-3.1,0.06857698826187936,21.0,33.0,0.8022879919653506,10.307505806289624,1.3448386793045006,12.454632477559475,261,6165.69,21.3,33.85459167660536,-22.585579530499995,0,-1
Coconino County,AZ,21,137682,2.4,50.6,54.9,1.6,27.3,1.8,0.2,2.8,13.9,47.6,79.8,23.5,10.700000000000001,5.871500995046556,87.6,31.1,18.7,59.5,19.1,220400,2.74,23382,49555,23.0,0.9,0.08285033628215743,15.299999999999999,31.1,3.4544530149184354,12.286747723013901,5.212656701674874,20.953857439607212,560,18618.89,7.2,32.632442875611915,19.441785928900007,0,1
Gila County,AZ,21,53119,-0.9,50.4,63.2,0.9,16.5,0.8,0.1,1.6,18.8,38.7,88.3,14.4,-6.200000000000003,11.607899245091211,84.3,16.1,20.8,75.8,5.2,134000,2.54,20792,39954,21.6,-5.5,0.09883469191814605,4.3,28.7,0.0,10.368474557126452,2.0085656732995725,12.377040230426024,101,4757.93,11.3,40.283137860275986,-32.3675109823,-1,-1
Graham County,AZ,21,37957,2.0,46.5,51.4,2.1,14.0,0.7,0.2,1.8,32.1,50.900000000000006,83.7,20.1,16.0,7.1001396316884895,84.4,12.3,22.2,74.3,9.8,122200,3.01,17168,44943,22.3,2.4,0.04223199936770556,0.0,0.0,1.7906315040703955,10.259398793371446,0.9134283531364439,12.963458650578286,87,4622.6,8.1,31.454013752404038,-39.5678029986,-1,-1
Greenlee County,AZ,21,9346,10.8,47.7,47.8,1.8,3.3,0.8,0.2,2.3,46.6,55.0,83.7,24.3,16.5,8.773806976246522,84.3,11.1,17.5,46.1,6.6,81000,2.54,20516,47992,16.0,5.8,0.05756473357586133,0.0,0.0,0.0,3.8085812112133532,0.5230044939011341,4.331585705114487,1,1843.13,4.6,34.69933661459448,-24.6685168054,0,-1
La Paz County,AZ,21,20231,-1.3,48.9,59.3,1.2,17.8,0.9,0.1,2.9,25.7,48.599999999999994,88.7,18.8,-18.700000000000003,15.046216202857002,75.3,9.3,12.4,74.0,4.1,88800,1.97,22200,35776,19.4,-2.7,0.061341505610202164,2.7,32.0,3.2574267213681973,19.493351786861748,1.877613563343384,24.628392071573327,26,4499.63,4.6,24.37348623399733,-41.83735550590001,-1,-1
Maricopa County,AZ,21,4087191,7.1,50.6,57.0,5.7,2.8,4.1,0.3,2.8,30.3,46.0,80.0,26.3,11.3,6.643144399172928,86.4,29.8,25.4,62.5,25.1,176500,2.72,27256,53596,16.7,2.3,0.07627854925301998,16.7,27.3,12.174697732501368,14.35908622816991,2.0573885585479124,28.59117251921919,18597,9200.14,414.9,29.407336236549746,-3.4465286779000017,0,-1
Mohave County,AZ,21,203361,1.6,49.7,78.0,1.3,2.9,1.2,0.2,2.3,15.8,23.700000000000003,79.0,10.9,-8.2,12.880050747193415,83.8,11.9,18.9,69.4,10.2,133900,2.43,20833,39200,19.4,0.1,0.07163615442488973,9.9,25.9,2.084200018685982,13.953958723649077,1.3488279463613968,17.386986688696457,535,13311.08,15.0,36.481429575975724,-51.4510237366,-2,-1
Navajo County,AZ,21,108101,0.6,49.8,42.2,1.3,44.9,0.7,0.1,2.0,11.1,60.1,86.6,36.8,12.2,6.6086345177195405,80.6,14.9,22.3,72.0,7.7,112200,3.05,16626,36927,30.3,-0.8,0.062062330598236834,11.8,24.7,1.9379376694017632,11.447322411448553,1.7711029500189637,15.15636303086928,191,9950.42,10.8,32.75547867272273,-7.916066536799998,0,-1
Pima County,AZ,21,1004516,2.5,50.8,53.3,4.1,4.3,3.1,0.2,2.8,36.1,50.599999999999994,79.6,28.5,4.199999999999999,9.199355709615377,87.2,29.8,24.0,62.7,22.7,167500,2.5,25269,45841,19.2,0.1,0.07551198786281155,20.2,30.1,3.0430247004527553,11.87491090236492,2.125643593531611,17.043579196349288,3250,9187.04,106.7,35.91401232036125,13.479801087700006,0,1
Pinal County,AZ,21,401918,7.0,47.8,57.9,4.9,6.8,1.9,0.4,2.8,29.2,46.0,79.8,21.9,6.399999999999999,8.920227509093895,84.7,18.0,31.1,74.4,5.9,120200,2.87,20910,50027,15.6,3.4,0.038791494782517824,17.7,27.0,1.1207211421235177,5.058519399479496,0.8507531386999339,7.0299936803029475,1744,5365.61,70.0,23.339337874889903,-19.316667555000006,0,-1
Santa Cruz County,AZ,21,46695,-1.5,52.0,15.6,0.9,1.3,0.7,0.1,0.8,82.8,86.6,86.9,76.9,12.5,4.760681015097976,72.5,19.8,19.8,66.3,17.6,140000,3.11,17664,37745,26.3,-0.1,0.09849020237712817,49.300000000000004,25.0,0.0,14.589720526823001,1.4396830495770425,16.029403576400043,44,1236.92,38.3,31.964878466645253,47.1258207156,1,1
Yavapai County,AZ,21,218844,3.7,51.1,80.9,0.9,2.1,1.0,0.1,2.2,14.2,20.5,80.7,10.4,-10.700000000000003,12.771654694668348,90.2,24.2,22.2,70.0,10.7,184100,2.28,25186,42987,15.8,1.0,0.10767030396081227,8.700000000000001,25.4,3.7991263182906545,12.316563396757507,2.085768858182084,18.201458573230248,968,8123.5,26.0,42.39549633528906,-31.425953869400004,-1,-1
Yuma County,AZ,21,203247,3.8,48.8,32.9,2.7,2.2,1.5,0.3,2.0,61.7,70.4,82.7,51.2,8.8,7.567147362568697,71.9,14.3,18.8,69.6,12.3,118000,2.73,18840,41595,20.2,-0.6,0.04997859747007336,38.4,29.8,0.0,9.863087770053186,1.3375449576131504,11.200632727666337,594,5513.99,35.5,20.05392453517149,-5.520253195599994,0,-1
Arkansas County,AR,5,18594,-2.2,51.6,70.2,24.5,0.4,1.0,0.0,1.5,3.0,30.4,81.6,2.8,5.5,7.470151661826396,84.1,12.4,15.5,67.5,9.3,75500,2.36,23045,39633,15.8,-0.9,0.09632139399806389,0.0,29.4,7.238517801441325,15.39942992363128,0.8310207593847477,23.468968484457353,18,988.77,19.2,33.166612885877164,-30.582130695700005,-1,-1
